925,

1075

1911.2,2.74738E-21,1.51323E-21
1911.4,2.81663E-21,1.55543E-21
1911.6,2.89468E-21,1.60272E-21
1911.8,2.98491E-21,1.65702E-21
1912,3.08901E-21,1.71929E-21
1912.2,3.20562E-21,1.78887E-21
1912.4,3.32933E-21,1.86278E-21
1912.6,3.45047E-21,1.93561E-21
1912.8,3.55953E-21,2.00202E-21
1913,3.64572E-21,2.05586E-21
1913.2,3.70006E-21,2.09196E-21
1913.4,3.71651E-21,2.10676E-21
1913.6,3.69231E-21,2.09852E-21
1913.8,3.62888E-21,2.06786E-21
1914,3.53124E-21,2.01749E-21
1914.2,3.40832E-21,1.95235E-21
1914.4,3.27024E-21,1.87815E-21
1914.6,3.12725E-21,1.80072E-21
1914.8,2.98702E-21,1.72446E-21
1915,2.855E-21,1.65255E-21
1915.2,2.73263E-21,1.58585E-21
1915.4,2.61871E-21,1.52371E-21
1915.6,2.50897E-21,1.46367E-21
1915.8,2.40062E-21,1.40411E-21
1916,2.29107E-21,1.34353E-21
1916.2,2.17893E-21,1.28111E-21
1916.4,2.06345E-21,1.21637E-21
1916.6,1.94469E-21,1.14935E-21
1916.8,1.82564E-21,1.0818E-21
1917,1.70958E-21,1.01567E-21
1917.2,1.60047E-21,9.53331E-22
1917.4,1.50248E-21,8.97293E-22
1917.6,1.41758E-21,8.48794E-22
1917.8,1.34845E-21,8.09501E-22
1918,1.29581E-21,7.79929E-22
1918.2,1.25979E-21,7.60225E-22
1918.4,1.23907E-21,7.49666E-22
1918.6,1.23313E-21,7.48012E-22
1918.8,1.2402E-21,7.54257E-22
1919,1.25889E-21,7.67616E-22
1919.2,1.28597E-21,7.86165E-22
1919.4,1.3176E-21,8.07601E-22
1919.6,1.34946E-21,8.29276E-22
1919.8,1.37784E-21,8.48919E-22
1920,1.39936E-21,8.64417E-22
1920.2,1.41153E-21,8.74196E-22
1920.4,1.4129E-21,8.77323E-22
1920.6,1.4035E-21,8.73744E-22
1920.8,1.38595E-21,8.65063E-22
1921,1.36434E-21,8.5378E-22
1921.2,1.34238E-21,8.42223E-22
1921.4,1.32345E-21,8.32497E-22
1921.6,1.30884E-21,8.25446E-22
1921.8,1.30168E-21,8.23058E-22
1922,1.30237E-21,8.25625E-22
1922.2,1.30952E-21,8.32314E-22
1922.4,1.31955E-21,8.40863E-22
1922.6,1.32945E-21,8.49366E-22
1922.8,1.33616E-21,8.55861E-22
1923,1.33914E-21,8.59996E-22
1923.2,1.33856E-21,8.61846E-22
1923.4,1.33651E-21,8.62757E-22
1923.6,1.33585E-21,8.64562E-22
1923.8,1.33934E-21,8.69067E-22
1924,1.34864E-21,8.77365E-22
1924.2,1.36392E-21,8.896E-22
1924.4,1.38288E-21,9.04299E-22
1924.6,1.40156E-21,9.18881E-22
1924.8,1.41672E-21,9.31223E-22
1925,1.42666E-21,9.40178E-22
1925.2,1.43083E-21,9.45368E-22
1925.4,1.4296E-21,9.46991E-22
1925.6,1.42473E-21,9.46203E-22
1925.8,1.42233E-21,9.47049E-22
1926,1.42888E-21,9.53868E-22
1926.2,1.451E-21,9.71138E-22
1926.4,1.4933E-21,1.00203E-21
1926.6,1.55764E-21,1.0479E-21
1926.8,1.64147E-21,1.10714E-21
1927,1.73995E-21,1.17659E-21
1927.2,1.84571E-21,1.25133E-21
1927.4,1.95155E-21,1.32649E-21
1927.6,2.04988E-21,1.39693E-21
1927.8,2.13616E-21,1.45947E-21
1928,2.2081E-21,1.51251E-21
1928.2,2.26798E-21,1.55753E-21
1928.4,2.31937E-21,1.59692E-21
1928.6,2.36627E-21,1.63341E-21
1928.8,2.4137E-21,1.67044E-21
1929,2.46622E-21,1.71118E-21
1929.2,2.52898E-21,1.75924E-21
1929.4,2.60379E-21,1.81594E-21
1929.6,2.69018E-21,1.88102E-21
1929.8,2.78692E-21,1.95368E-21
1930,2.89059E-21,2.03156E-21
1930.2,2.99679E-21,2.11161E-21
1930.4,3.10101E-21,2.19067E-21
1930.6,3.19854E-21,2.26537E-21
1930.8,3.28484E-21,2.33247E-21
1931,3.3579E-21,2.39047E-21
1931.2,3.41445E-21,2.43697E-21
1931.4,3.45439E-21,2.47181E-21
1931.6,3.4781E-21,2.49516E-21
1931.8,3.48726E-21,2.50815E-21
1932,3.4859E-21,2.51361E-21
1932.2,3.48022E-21,2.51596E-21
1932.4,3.4791E-21,2.5216E-21
1932.6,3.48979E-21,2.53583E-21
1932.8,3.51834E-21,2.56313E-21
1933,3.56887E-21,2.60661E-21
1933.2,3.64437E-21,2.66857E-21
1933.4,3.74565E-21,2.74976E-21
1933.6,3.87111E-21,2.84915E-21
1933.8,4.01879E-21,2.96541E-21
1934,4.18699E-21,3.09744E-21
1934.2,4.37359E-21,3.24376E-21
1934.4,4.57546E-21,3.40217E-21
1934.6,4.79122E-21,3.57172E-21
1934.8,5.02435E-21,3.7551E-21
1935,5.28052E-21,3.95665E-21
1935.2,5.56158E-21,4.1779E-21
1935.4,5.87485E-21,4.42451E-21
1935.6,6.22468E-21,4.69997E-21
1935.8,6.61112E-21,5.00451E-21
1936,7.03331E-21,5.3377E-21
1936.2,7.48369E-21,5.69401E-21
1936.4,7.95806E-21,6.07041E-21
1936.6,8.44447E-21,6.4579E-21
1936.8,8.93116E-21,6.84753E-21
1937,9.4083E-21,7.23177E-21
1937.2,9.8637E-21,7.60116E-21
1937.4,1.02894E-20,7.94945E-21
1937.6,1.06756E-20,8.26888E-21
1937.8,1.10141E-20,8.55278E-21
1938,1.13022E-20,8.79892E-21
1938.2,1.15379E-20,9.00533E-21
1938.4,1.17166E-20,9.16809E-21
1938.6,1.18376E-20,9.28636E-21
1938.8,1.19052E-20,9.36321E-21
1939,1.19198E-20,9.39858E-21
1939.2,1.18806E-20,9.39154E-21
1939.4,1.17938E-20,9.34665E-21
1939.6,1.16623E-20,9.26597E-21
1939.8,1.14898E-20,9.15212E-21
1940,1.1279E-20,9.00709E-21
1940.2,1.10292E-20,8.83006E-21
1940.4,1.07442E-20,8.62378E-21
1940.6,1.04214E-20,8.3859E-21
1940.8,1.00623E-20,8.11751E-21
1941,9.67449E-21,7.82453E-21
1941.2,9.265E-21,7.51239E-21
1941.4,8.84846E-21,7.19288E-21
1941.6,8.43695E-21,6.87579E-21
1941.8,8.04116E-21,6.56988E-21
1942,7.67484E-21,6.28651E-21
1942.2,7.34819E-21,6.03423E-21
1942.4,7.06582E-21,5.81708E-21
1942.6,6.83222E-21,5.63904E-21
1942.8,6.65049E-21,5.50298E-21
1943,6.51548E-21,5.40494E-21
1943.2,6.42176E-21,5.34071E-21
1943.4,6.36533E-21,5.3072E-21
1943.6,6.34106E-21,5.30037E-21
1943.8,6.34571E-21,5.31771E-21
1944,6.37284E-21,5.35398E-21
1944.2,6.41534E-21,5.40334E-21
1944.4,6.4658E-21,5.45964E-21
1944.6,6.51533E-21,5.51539E-21
1944.8,6.55561E-21,5.56354E-21
1945,6.58208E-21,5.60015E-21
1945.2,6.59229E-21,5.62304E-21
