Filename-->,
Mode/Unit-->,
Int.time[ms]-->,45
NrOfAverages-->,10
Smoothing-->,0
Wavelength [nm],
669.530,-51.79770102
669.669,-42.88127484
669.808,-33.77660703
669.948,-17.202393
670.087,-20.68426613
670.226,-40.90816855
670.365,-54.11758913
670.504,-53.01926588
670.643,-43.90181813
670.782,-42.06670241
670.921,-45.97784857
671.060,-24.06547307
671.199,-54.57195754
671.338,-33.40885939
671.478,-39.12872357
671.617,-35.94388356
671.756,-37.06552777
671.895,-30.38954567
672.034,-26.84214625
672.173,-37.00641856
672.312,-35.2415831
672.451,-28.8514389
672.590,-44.74684996
672.729,-29.53983311
672.868,-52.753268
673.007,-16.39653859
673.146,-46.27084393
673.285,-34.16200995
673.424,-50.5164267
673.563,-39.3831037
673.702,-37.26610264
673.841,-32.56672682
673.980,-38.06611485
674.119,-31.14968914
674.257,-24.83744158
674.396,-31.50940985
674.535,-23.32169404
674.674,-36.72056822
674.813,-26.19830031
674.952,-45.68185019
675.091,-32.17668614
675.230,-19.26267638
675.369,-39.23331203
675.508,-27.23630356
675.647,-49.28424172
675.785,-37.21528916
675.924,-51.41057229
676.063,-45.2298489
676.202,-40.57081952
676.341,-19.35967946
676.480,-30.67313218
676.619,-39.44214625
676.757,-47.72400717
676.896,-37.69009613
677.035,-36.5954245
677.174,-30.61112322
677.313,-61.72689471
677.451,-25.48772292
677.590,-39.0398087
677.729,-34.78013682
677.868,-37.39067149
678.007,-24.89712567
678.145,-41.99540009
678.284,-30.52513861
678.423,-37.80296788
678.562,-37.43281578
678.700,-19.15742173
